date,temperature,humidity,rainfall,wind_speed,pressure,label,event_source
2019-05-10,41.8,17.0,0.0,21.4,974.9,Drought Risk,Bundelkhand Jhansi 2019
2019-05-11,39.8,24.0,0.0,19.4,976.4,Drought Risk,Bundelkhand Jhansi 2019
2019-05-12,38.8,28.0,0.0,15.9,976.1,Drought Risk,Bundelkhand Jhansi 2019
2019-05-13,39.8,33.0,0.0,25.9,975.2,Drought Risk,Bundelkhand Jhansi 2019
2019-05-14,37.6,35.0,0.0,16.7,975.3,Low Risk,Bundelkhand Jhansi 2019
2019-05-15,39.9,35.0,0.0,21.4,976.3,Drought Risk,Bundelkhand Jhansi 2019
2019-05-16,39.5,32.0,0.0,17.2,976.7,Drought Risk,Bundelkhand Jhansi 2019
2019-05-17,39.5,30.0,0.0,21.6,976.7,Drought Risk,Bundelkhand Jhansi 2019
2019-05-18,36.5,36.0,0.0,27.1,977.2,Low Risk,Bundelkhand Jhansi 2019
2019-05-19,38.2,35.0,0.0,14.0,977.6,Drought Risk,Bundelkhand Jhansi 2019
2019-05-20,40.5,26.0,0.0,14.2,977.9,Drought Risk,Bundelkhand Jhansi 2019
2019-05-21,41.7,26.0,0.0,13.8,976.5,Drought Risk,Bundelkhand Jhansi 2019
2019-05-22,40.3,30.0,0.0,14.9,974.8,Drought Risk,Bundelkhand Jhansi 2019
2019-05-23,41.2,31.0,0.0,10.5,973.9,Drought Risk,Bundelkhand Jhansi 2019
2019-05-24,42.1,30.0,0.0,18.6,974.1,Drought Risk,Bundelkhand Jhansi 2019
2019-05-25,40.1,31.0,0.0,18.4,974.9,Drought Risk,Bundelkhand Jhansi 2019
2019-05-26,41.7,26.0,0.0,16.9,974.0,Drought Risk,Bundelkhand Jhansi 2019
2019-05-27,42.7,24.0,0.0,13.5,973.4,Drought Risk,Bundelkhand Jhansi 2019
2019-05-28,42.6,21.0,0.0,15.5,973.1,Drought Risk,Bundelkhand Jhansi 2019
2019-05-29,43.7,19.0,0.0,11.5,972.2,Drought Risk,Bundelkhand Jhansi 2019
2019-05-30,43.6,19.0,0.0,18.0,971.3,Drought Risk,Bundelkhand Jhansi 2019
2019-05-31,43.8,19.0,0.0,18.3,971.4,Drought Risk,Bundelkhand Jhansi 2019
2019-06-01,44.6,21.0,0.0,14.6,971.5,Drought Risk,Bundelkhand Jhansi 2019
2019-06-02,45.0,22.0,0.0,18.5,970.9,Drought Risk,Bundelkhand Jhansi 2019
2019-06-03,44.6,30.0,0.0,17.0,971.0,Drought Risk,Bundelkhand Jhansi 2019
2019-06-04,43.5,33.0,0.0,18.0,971.3,Drought Risk,Bundelkhand Jhansi 2019
2019-06-05,45.1,24.0,0.0,23.0,971.2,Drought Risk,Bundelkhand Jhansi 2019
2019-06-06,44.7,24.0,0.0,14.9,971.4,Drought Risk,Bundelkhand Jhansi 2019
2019-06-07,43.0,31.0,0.0,17.2,973.3,Drought Risk,Bundelkhand Jhansi 2019
2019-06-08,42.6,29.0,0.0,12.8,972.9,Drought Risk,Bundelkhand Jhansi 2019
2019-06-09,45.3,22.0,0.0,16.0,970.6,Drought Risk,Bundelkhand Jhansi 2019
2019-06-10,45.9,18.0,0.0,12.9,968.0,Drought Risk,Bundelkhand Jhansi 2019
2019-06-11,45.4,17.0,0.0,16.8,967.9,Drought Risk,Bundelkhand Jhansi 2019
2019-06-12,42.3,34.0,0.0,18.0,969.4,Drought Risk,Bundelkhand Jhansi 2019
2019-06-13,38.8,45.0,1.2,13.4,971.4,Drought Risk,Bundelkhand Jhansi 2019
2019-06-14,39.2,44.0,0.0,17.7,970.6,Drought Risk,Bundelkhand Jhansi 2019
2019-06-15,42.7,39.0,0.0,25.4,970.6,Drought Risk,Bundelkhand Jhansi 2019
2018-05-01,37.4,48.0,0.0,20.6,989.6,Low Risk,Bundelkhand Banda 2018
2018-05-02,38.7,52.0,4.5,25.2,989.9,Low Risk,Bundelkhand Banda 2018
2018-05-03,37.0,58.0,5.0,28.7,992.0,Low Risk,Bundelkhand Banda 2018
2018-05-04,37.8,52.0,0.6,17.4,991.2,Low Risk,Bundelkhand Banda 2018
2018-05-05,40.7,50.0,0.1,16.1,990.5,Low Risk,Bundelkhand Banda 2018
2018-05-06,41.6,44.0,3.2,14.1,990.3,Low Risk,Bundelkhand Banda 2018
2018-05-07,40.0,39.0,0.1,20.1,989.0,Drought Risk,Bundelkhand Banda 2018
2018-05-08,41.0,32.0,0.0,22.9,988.0,Drought Risk,Bundelkhand Banda 2018
2018-05-09,39.7,29.0,0.0,18.0,991.1,Drought Risk,Bundelkhand Banda 2018
2018-05-10,40.9,26.0,0.0,18.4,992.4,Drought Risk,Bundelkhand Banda 2018
2018-05-11,42.9,26.0,0.0,21.0,990.1,Drought Risk,Bundelkhand Banda 2018
2018-05-12,42.6,29.0,1.4,17.9,989.1,Drought Risk,Bundelkhand Banda 2018
2018-05-13,42.0,44.0,3.7,31.6,988.6,Low Risk,Bundelkhand Banda 2018
2018-05-14,38.7,48.0,1.6,16.8,989.9,Low Risk,Bundelkhand Banda 2018
2018-05-15,39.8,45.0,0.0,11.7,989.0,Drought Risk,Bundelkhand Banda 2018
2018-05-16,41.5,44.0,0.1,14.0,987.6,Drought Risk,Bundelkhand Banda 2018
2018-05-17,41.4,43.0,0.0,17.3,988.0,Drought Risk,Bundelkhand Banda 2018
2018-05-18,41.9,43.0,0.0,22.1,987.1,Drought Risk,Bundelkhand Banda 2018
2018-05-19,41.8,41.0,0.1,15.4,987.2,Drought Risk,Bundelkhand Banda 2018
2018-05-20,41.7,35.0,0.0,13.0,987.9,Drought Risk,Bundelkhand Banda 2018
2018-05-21,42.6,30.0,0.0,15.6,988.2,Drought Risk,Bundelkhand Banda 2018
2018-05-22,44.1,22.0,0.0,14.1,987.8,Drought Risk,Bundelkhand Banda 2018
2018-05-23,43.9,27.0,0.0,20.2,986.6,Drought Risk,Bundelkhand Banda 2018
2018-05-24,43.8,39.0,0.0,30.3,985.1,Drought Risk,Bundelkhand Banda 2018
2018-05-25,42.9,36.0,0.0,18.9,986.2,Drought Risk,Bundelkhand Banda 2018
2018-05-26,43.7,23.0,0.0,13.0,985.7,Drought Risk,Bundelkhand Banda 2018
2018-05-27,44.3,26.0,0.0,22.5,984.8,Drought Risk,Bundelkhand Banda 2018
2018-05-28,45.0,30.0,0.0,23.0,982.8,Drought Risk,Bundelkhand Banda 2018
2018-05-29,43.7,36.0,0.0,21.1,983.1,Drought Risk,Bundelkhand Banda 2018
2018-05-30,42.6,44.0,0.8,17.9,983.9,Drought Risk,Bundelkhand Banda 2018
2018-05-31,39.9,44.0,2.0,17.4,986.5,Drought Risk,Bundelkhand Banda 2018
2018-06-01,40.0,47.0,0.9,17.1,987.8,Low Risk,Bundelkhand Banda 2018
2018-06-02,40.3,50.0,0.9,18.4,987.8,Low Risk,Bundelkhand Banda 2018
2018-06-03,39.7,48.0,0.1,19.9,985.3,Low Risk,Bundelkhand Banda 2018
2018-06-04,39.3,46.0,1.5,18.3,984.9,Low Risk,Bundelkhand Banda 2018
2018-06-05,41.0,44.0,0.0,21.4,986.2,Drought Risk,Bundelkhand Banda 2018
2018-06-06,41.9,40.0,0.0,19.4,986.7,Drought Risk,Bundelkhand Banda 2018
2018-06-07,40.9,47.0,0.2,10.9,984.0,Low Risk,Bundelkhand Banda 2018
2018-06-08,40.8,49.0,1.3,19.6,981.4,Low Risk,Bundelkhand Banda 2018
2018-06-09,37.7,60.0,6.3,11.7,980.3,Low Risk,Bundelkhand Banda 2018
2018-06-10,37.1,63.0,7.2,16.7,981.0,Low Risk,Bundelkhand Banda 2018
2018-06-11,39.8,52.0,0.7,17.0,979.5,Low Risk,Bundelkhand Banda 2018
2018-06-12,42.9,38.0,0.0,23.4,977.9,Drought Risk,Bundelkhand Banda 2018
2018-06-13,42.0,37.0,1.4,26.7,978.4,Drought Risk,Bundelkhand Banda 2018
2018-06-14,41.4,31.0,0.0,31.7,980.4,Drought Risk,Bundelkhand Banda 2018
2018-06-15,40.8,31.0,0.0,26.3,982.7,Drought Risk,Bundelkhand Banda 2018
2018-05-01,43.1,31.0,0.0,35.3,979.6,Drought Risk,Thar Desert Barmer 2018
2018-05-02,42.3,36.0,0.0,28.5,980.1,Drought Risk,Thar Desert Barmer 2018
2018-05-03,40.6,41.0,0.0,25.5,980.7,Drought Risk,Thar Desert Barmer 2018
2018-05-04,42.0,33.0,0.0,27.4,981.4,Drought Risk,Thar Desert Barmer 2018
2018-05-05,42.2,21.0,0.0,26.3,981.8,Drought Risk,Thar Desert Barmer 2018
2018-05-06,40.0,24.0,0.0,33.9,982.6,Drought Risk,Thar Desert Barmer 2018
2018-05-07,38.7,42.0,0.0,24.9,981.8,Drought Risk,Thar Desert Barmer 2018
2018-05-08,38.4,40.0,0.1,28.3,981.3,Drought Risk,Thar Desert Barmer 2018
2018-05-09,40.3,39.0,0.0,25.9,982.1,Drought Risk,Thar Desert Barmer 2018
2018-05-10,41.7,35.0,0.0,24.2,983.6,Drought Risk,Thar Desert Barmer 2018
2018-05-11,42.2,30.0,0.0,27.7,982.1,Drought Risk,Thar Desert Barmer 2018
2018-05-12,40.3,35.0,0.0,28.8,981.4,Drought Risk,Thar Desert Barmer 2018
2018-05-13,41.8,36.0,0.0,28.6,981.1,Drought Risk,Thar Desert Barmer 2018
2018-05-14,42.2,32.0,0.0,25.7,981.3,Drought Risk,Thar Desert Barmer 2018
2018-05-15,42.0,32.0,0.1,24.6,980.4,Drought Risk,Thar Desert Barmer 2018
2018-05-16,42.1,35.0,0.0,27.7,979.6,Drought Risk,Thar Desert Barmer 2018
2018-05-17,41.7,31.0,0.1,21.3,979.2,Drought Risk,Thar Desert Barmer 2018
2018-05-18,41.6,21.0,0.0,27.4,978.8,Drought Risk,Thar Desert Barmer 2018
2018-05-19,41.8,24.0,0.0,22.2,979.0,Drought Risk,Thar Desert Barmer 2018
2018-05-20,42.0,18.0,0.0,19.8,979.7,Drought Risk,Thar Desert Barmer 2018
2018-05-21,43.1,15.0,0.0,21.7,979.3,Drought Risk,Thar Desert Barmer 2018
2018-05-22,43.0,15.0,0.0,22.9,980.0,Drought Risk,Thar Desert Barmer 2018
2018-05-23,42.7,13.0,0.0,20.6,980.5,Drought Risk,Thar Desert Barmer 2018
2018-05-24,41.8,12.0,0.0,25.2,979.6,Drought Risk,Thar Desert Barmer 2018
2018-05-25,41.7,32.0,0.0,26.8,979.5,Drought Risk,Thar Desert Barmer 2018
2018-05-26,44.2,19.0,0.0,24.9,978.4,Drought Risk,Thar Desert Barmer 2018
2018-05-27,44.1,24.0,0.0,28.8,978.0,Drought Risk,Thar Desert Barmer 2018
2018-05-28,43.7,30.0,0.0,26.3,976.1,Drought Risk,Thar Desert Barmer 2018
2018-05-29,41.9,40.0,0.0,29.5,974.6,Drought Risk,Thar Desert Barmer 2018
2018-05-30,41.8,46.0,0.0,28.3,975.1,Low Risk,Thar Desert Barmer 2018
2018-05-31,43.8,32.0,0.0,25.6,977.0,Drought Risk,Thar Desert Barmer 2018
2018-06-01,42.4,30.0,0.0,29.0,978.9,Drought Risk,Thar Desert Barmer 2018
2018-06-02,42.8,33.0,0.0,30.1,979.5,Drought Risk,Thar Desert Barmer 2018
2018-06-03,42.2,39.0,0.0,30.6,978.4,Drought Risk,Thar Desert Barmer 2018
2018-06-04,42.1,46.0,0.0,31.1,976.7,Low Risk,Thar Desert Barmer 2018
2018-06-05,42.9,45.0,0.0,28.6,978.0,Drought Risk,Thar Desert Barmer 2018
2018-06-06,42.5,43.0,0.0,27.7,979.3,Drought Risk,Thar Desert Barmer 2018
2018-06-07,42.6,46.0,0.0,34.7,976.1,Low Risk,Thar Desert Barmer 2018
2018-06-08,40.6,52.0,0.0,34.2,973.4,Low Risk,Thar Desert Barmer 2018
2018-06-09,40.5,54.0,0.0,31.1,971.6,Low Risk,Thar Desert Barmer 2018
2018-06-10,40.1,49.0,0.0,35.2,972.7,Low Risk,Thar Desert Barmer 2018
2018-06-11,42.4,51.0,0.0,37.4,973.2,Low Risk,Thar Desert Barmer 2018
2018-06-12,40.5,54.0,0.0,41.6,972.3,Low Risk,Thar Desert Barmer 2018
2018-06-13,39.4,54.0,0.0,42.9,972.7,Low Risk,Thar Desert Barmer 2018
2018-06-14,38.4,53.0,0.0,49.4,973.9,Low Risk,Thar Desert Barmer 2018
2018-06-15,38.0,54.0,0.0,47.5,974.6,Low Risk,Thar Desert Barmer 2018
2019-05-15,35.7,44.0,0.7,27.5,979.0,Low Risk,Thar Desert Jaisalmer 2019
2019-05-16,36.3,47.0,0.0,42.4,980.3,Low Risk,Thar Desert Jaisalmer 2019
2019-05-17,32.3,55.0,1.7,23.4,980.5,Low Risk,Thar Desert Jaisalmer 2019
2019-05-18,37.4,37.0,0.0,17.4,980.2,Low Risk,Thar Desert Jaisalmer 2019
2019-05-19,38.7,34.0,0.0,24.1,980.0,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-20,38.0,42.0,0.0,23.1,980.7,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-21,39.5,33.0,0.3,23.6,979.7,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-22,39.9,30.0,0.0,23.7,978.0,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-23,39.4,32.0,0.0,20.9,977.0,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-24,38.8,32.0,0.0,19.3,978.7,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-25,40.5,25.0,0.0,18.1,978.3,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-26,41.4,22.0,0.0,21.6,976.4,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-27,42.0,26.0,0.0,20.2,976.4,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-28,42.1,25.0,0.0,21.3,976.3,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-29,43.6,27.0,0.0,24.2,975.1,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-30,43.0,31.0,0.0,26.0,974.3,Drought Risk,Thar Desert Jaisalmer 2019
2019-05-31,44.2,29.0,0.0,41.9,974.2,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-01,43.9,29.0,0.0,27.0,974.9,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-02,45.1,27.0,0.0,27.3,974.7,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-03,45.0,29.0,0.0,28.3,974.1,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-04,42.6,40.0,0.0,35.6,974.3,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-05,41.8,40.0,0.2,28.1,975.2,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-06,43.0,30.0,0.0,21.6,975.4,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-07,43.5,16.0,0.0,16.6,976.4,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-08,44.1,18.0,0.0,15.5,975.5,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-09,44.4,26.0,0.0,25.7,973.5,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-10,43.2,29.0,0.0,25.3,972.1,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-11,41.8,45.0,0.0,34.3,970.7,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-12,43.8,38.0,0.0,28.4,970.8,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-13,39.6,42.0,0.0,28.9,973.5,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-14,38.5,43.0,0.0,30.6,974.3,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-15,39.3,45.0,0.0,36.0,973.8,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-16,38.5,48.0,0.0,34.0,974.6,Low Risk,Thar Desert Jaisalmer 2019
2019-06-17,38.5,51.0,0.0,38.6,974.2,Low Risk,Thar Desert Jaisalmer 2019
2019-06-18,36.1,59.0,0.3,29.7,972.2,Low Risk,Thar Desert Jaisalmer 2019
2019-06-19,37.0,64.0,3.9,24.9,973.2,Low Risk,Thar Desert Jaisalmer 2019
2019-06-20,39.5,50.0,0.0,24.7,974.4,Low Risk,Thar Desert Jaisalmer 2019
2019-06-21,37.5,55.0,2.6,21.4,975.5,Low Risk,Thar Desert Jaisalmer 2019
2019-06-22,40.5,43.0,0.0,20.8,974.9,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-23,41.2,40.0,0.0,22.1,973.8,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-24,36.9,45.0,0.2,25.4,975.6,Low Risk,Thar Desert Jaisalmer 2019
2019-06-25,38.2,48.0,0.1,22.6,976.6,Low Risk,Thar Desert Jaisalmer 2019
2019-06-26,40.3,41.0,0.0,24.6,974.8,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-27,40.7,45.0,0.0,31.6,971.9,Drought Risk,Thar Desert Jaisalmer 2019
2019-06-28,40.6,50.0,0.0,34.1,970.8,Low Risk,Thar Desert Jaisalmer 2019
2019-06-29,40.6,48.0,0.0,32.5,970.5,Low Risk,Thar Desert Jaisalmer 2019
2019-06-30,40.9,49.0,0.0,36.9,970.7,Low Risk,Thar Desert Jaisalmer 2019
2016-05-01,42.3,19.0,0.0,14.0,971.6,Drought Risk,Vidarbha Nagpur 2016
2016-05-02,42.5,20.0,0.0,18.0,972.1,Drought Risk,Vidarbha Nagpur 2016
2016-05-03,41.0,29.0,1.0,14.7,972.3,Drought Risk,Vidarbha Nagpur 2016
2016-05-04,40.2,40.0,2.3,12.3,973.2,Low Risk,Vidarbha Nagpur 2016
2016-05-05,38.2,42.0,1.9,16.4,974.7,Drought Risk,Vidarbha Nagpur 2016
2016-05-06,35.7,53.0,0.5,19.8,974.7,Low Risk,Vidarbha Nagpur 2016
2016-05-07,36.8,46.0,0.0,7.5,973.8,Low Risk,Vidarbha Nagpur 2016
2016-05-08,37.8,43.0,0.3,16.3,974.4,Low Risk,Vidarbha Nagpur 2016
2016-05-09,38.4,45.0,0.0,9.9,974.3,Drought Risk,Vidarbha Nagpur 2016
2016-05-10,38.8,42.0,0.0,13.1,974.4,Drought Risk,Vidarbha Nagpur 2016
2016-05-11,40.1,40.0,0.1,11.5,973.0,Drought Risk,Vidarbha Nagpur 2016
2016-05-12,41.5,34.0,0.0,9.8,970.7,Drought Risk,Vidarbha Nagpur 2016
2016-05-13,42.7,27.0,0.0,12.2,970.1,Drought Risk,Vidarbha Nagpur 2016
2016-05-14,42.9,24.0,0.0,10.0,971.1,Drought Risk,Vidarbha Nagpur 2016
2016-05-15,43.2,27.0,0.0,12.8,971.6,Drought Risk,Vidarbha Nagpur 2016
2016-05-16,43.0,27.0,0.0,12.8,969.6,Drought Risk,Vidarbha Nagpur 2016
2016-05-17,43.1,28.0,0.0,13.4,967.7,Drought Risk,Vidarbha Nagpur 2016
2016-05-18,42.0,36.0,0.0,16.7,966.7,Drought Risk,Vidarbha Nagpur 2016
2016-05-19,41.1,38.0,0.0,12.0,966.1,Drought Risk,Vidarbha Nagpur 2016
2016-05-20,42.9,34.0,0.0,13.8,964.7,Drought Risk,Vidarbha Nagpur 2016
2016-05-21,43.8,28.0,0.0,23.0,965.7,Drought Risk,Vidarbha Nagpur 2016
2016-05-22,43.0,28.0,0.0,23.8,967.8,Drought Risk,Vidarbha Nagpur 2016
2016-05-23,41.9,30.0,0.0,23.8,968.8,Drought Risk,Vidarbha Nagpur 2016
2016-05-24,41.7,31.0,0.0,19.0,969.2,Drought Risk,Vidarbha Nagpur 2016
2016-05-25,41.9,29.0,0.0,23.5,968.6,Drought Risk,Vidarbha Nagpur 2016
2016-05-26,41.1,33.0,0.0,18.4,969.6,Drought Risk,Vidarbha Nagpur 2016
2016-05-27,41.8,32.0,0.0,20.9,970.0,Drought Risk,Vidarbha Nagpur 2016
2016-05-28,42.1,29.0,0.0,20.5,969.8,Drought Risk,Vidarbha Nagpur 2016
2016-05-29,40.9,30.0,0.0,16.0,969.4,Drought Risk,Vidarbha Nagpur 2016
2016-05-30,40.3,33.0,0.0,13.8,969.5,Drought Risk,Vidarbha Nagpur 2016
2016-05-31,39.9,36.0,0.0,9.8,970.3,Drought Risk,Vidarbha Nagpur 2016
2016-06-01,41.1,30.0,0.0,16.9,970.2,Drought Risk,Vidarbha Nagpur 2016
2016-06-02,41.3,28.0,0.0,16.1,969.3,Drought Risk,Vidarbha Nagpur 2016
2016-06-03,42.6,26.0,0.0,17.2,968.5,Drought Risk,Vidarbha Nagpur 2016
2016-06-04,42.2,35.0,0.0,16.1,968.5,Drought Risk,Vidarbha Nagpur 2016
2016-06-05,41.1,45.0,0.0,16.9,969.7,Drought Risk,Vidarbha Nagpur 2016
2016-06-06,40.6,47.0,0.0,9.2,969.8,Low Risk,Vidarbha Nagpur 2016
2016-06-07,40.7,46.0,0.4,14.7,969.4,Low Risk,Vidarbha Nagpur 2016
2016-06-08,39.9,44.0,0.2,15.6,968.8,Drought Risk,Vidarbha Nagpur 2016
2016-06-09,38.3,50.0,0.2,15.0,968.9,Low Risk,Vidarbha Nagpur 2016
2016-06-10,40.1,50.0,0.0,16.4,968.9,Low Risk,Vidarbha Nagpur 2016
2017-03-15,35.4,48.0,0.5,19.4,972.2,Low Risk,Rayalaseema Anantapur 2017
2017-03-16,33.9,50.0,0.6,12.8,972.4,Low Risk,Rayalaseema Anantapur 2017
2017-03-17,36.1,44.0,0.3,14.9,971.3,Low Risk,Rayalaseema Anantapur 2017
2017-03-18,38.5,32.0,0.0,15.1,971.5,Drought Risk,Rayalaseema Anantapur 2017
2017-03-19,39.0,29.0,0.0,20.3,971.8,Drought Risk,Rayalaseema Anantapur 2017
2017-03-20,37.3,34.0,0.0,22.2,971.4,Low Risk,Rayalaseema Anantapur 2017
2017-03-21,37.3,37.0,0.1,16.5,972.5,Low Risk,Rayalaseema Anantapur 2017
2017-03-22,37.5,36.0,0.0,22.7,972.4,Low Risk,Rayalaseema Anantapur 2017
2017-03-23,38.2,33.0,0.0,19.3,971.7,Drought Risk,Rayalaseema Anantapur 2017
2017-03-24,39.5,28.0,0.0,16.0,971.4,Drought Risk,Rayalaseema Anantapur 2017
2017-03-25,39.7,25.0,0.0,17.9,971.5,Drought Risk,Rayalaseema Anantapur 2017
2017-03-26,40.1,26.0,0.0,21.3,971.8,Drought Risk,Rayalaseema Anantapur 2017
2017-03-27,40.4,25.0,0.0,21.7,971.9,Drought Risk,Rayalaseema Anantapur 2017
2017-03-28,40.0,25.0,0.0,20.2,972.1,Drought Risk,Rayalaseema Anantapur 2017
2017-03-29,40.5,26.0,0.0,17.9,971.2,Drought Risk,Rayalaseema Anantapur 2017
2017-03-30,40.4,31.0,0.0,19.9,971.6,Drought Risk,Rayalaseema Anantapur 2017
2017-03-31,41.0,25.0,0.0,20.0,971.8,Drought Risk,Rayalaseema Anantapur 2017
2017-04-01,40.9,27.0,0.0,14.8,970.8,Drought Risk,Rayalaseema Anantapur 2017
2017-04-02,37.7,32.0,0.1,14.0,970.0,Low Risk,Rayalaseema Anantapur 2017
2017-04-03,39.0,28.0,0.5,15.6,970.4,Drought Risk,Rayalaseema Anantapur 2017
2017-04-04,38.6,33.0,0.0,17.7,970.7,Drought Risk,Rayalaseema Anantapur 2017
2017-04-05,38.6,33.0,0.0,14.8,970.2,Drought Risk,Rayalaseema Anantapur 2017
2017-04-06,39.1,35.0,0.0,17.4,969.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-07,38.9,33.0,0.0,20.6,969.5,Drought Risk,Rayalaseema Anantapur 2017
2017-04-08,40.7,33.0,0.0,18.7,969.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-09,39.7,33.0,0.2,16.3,969.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-10,40.0,28.0,0.0,22.1,968.6,Drought Risk,Rayalaseema Anantapur 2017
2017-04-11,39.3,31.0,0.0,21.7,968.7,Drought Risk,Rayalaseema Anantapur 2017
2017-04-12,40.9,26.0,0.0,16.6,969.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-13,40.6,30.0,0.0,16.2,969.6,Drought Risk,Rayalaseema Anantapur 2017
2017-04-14,40.4,24.0,0.0,14.0,968.9,Drought Risk,Rayalaseema Anantapur 2017
2017-04-15,39.8,32.0,0.0,19.6,967.6,Drought Risk,Rayalaseema Anantapur 2017
2017-04-16,40.8,29.0,0.0,22.4,967.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-17,40.3,35.0,0.0,21.6,968.8,Drought Risk,Rayalaseema Anantapur 2017
2017-04-18,40.5,34.0,0.0,20.5,968.5,Drought Risk,Rayalaseema Anantapur 2017
2017-04-19,39.7,38.0,0.0,20.1,968.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-20,39.8,37.0,0.0,22.7,968.1,Drought Risk,Rayalaseema Anantapur 2017
2017-04-21,38.9,39.0,0.0,23.0,969.0,Drought Risk,Rayalaseema Anantapur 2017
2017-04-22,40.0,36.0,0.0,20.3,969.2,Drought Risk,Rayalaseema Anantapur 2017
2017-04-23,40.5,31.0,0.0,20.0,969.1,Drought Risk,Rayalaseema Anantapur 2017
2017-04-24,41.2,28.0,0.0,22.2,969.0,Drought Risk,Rayalaseema Anantapur 2017
2017-04-25,40.6,27.0,0.0,18.2,969.4,Drought Risk,Rayalaseema Anantapur 2017
2017-04-26,39.8,30.0,2.5,18.8,969.5,Low Risk,Rayalaseema Anantapur 2017
2017-04-27,39.4,31.0,0.0,18.8,969.9,Drought Risk,Rayalaseema Anantapur 2017
2017-04-28,39.3,30.0,0.4,15.0,970.2,Drought Risk,Rayalaseema Anantapur 2017
2017-04-29,38.5,32.0,0.8,17.0,970.3,Drought Risk,Rayalaseema Anantapur 2017
2017-04-30,38.8,28.0,0.0,20.1,970.1,Drought Risk,Rayalaseema Anantapur 2017
2017-05-01,39.3,31.0,1.3,19.1,970.1,Drought Risk,Rayalaseema Anantapur 2017
2017-05-02,37.8,36.0,0.5,20.7,971.2,Low Risk,Rayalaseema Anantapur 2017
2017-05-03,38.9,35.0,0.0,16.9,970.8,Drought Risk,Rayalaseema Anantapur 2017
2017-05-04,39.5,33.0,0.1,16.5,970.6,Drought Risk,Rayalaseema Anantapur 2017
2017-05-05,40.5,34.0,0.0,16.3,970.0,Drought Risk,Rayalaseema Anantapur 2017
2017-05-06,39.5,36.0,4.3,14.2,970.7,Low Risk,Rayalaseema Anantapur 2017
2017-05-07,39.4,40.0,0.3,24.2,971.6,Drought Risk,Rayalaseema Anantapur 2017
2017-05-08,39.3,35.0,0.0,17.7,970.1,Drought Risk,Rayalaseema Anantapur 2017
2017-05-09,38.7,44.0,4.2,17.3,969.2,Low Risk,Rayalaseema Anantapur 2017
2017-05-10,38.6,44.0,0.0,16.9,969.2,Drought Risk,Rayalaseema Anantapur 2017
2017-05-11,38.0,39.0,0.4,16.1,969.3,Drought Risk,Rayalaseema Anantapur 2017
2017-05-12,38.2,40.0,0.0,19.7,969.2,Drought Risk,Rayalaseema Anantapur 2017
2017-05-13,39.5,36.0,0.0,16.4,968.3,Drought Risk,Rayalaseema Anantapur 2017
2017-05-14,39.7,42.0,2.8,27.5,967.8,Low Risk,Rayalaseema Anantapur 2017
2017-05-15,40.6,49.0,0.6,26.3,967.6,Low Risk,Rayalaseema Anantapur 2017
2017-05-16,41.0,41.0,0.3,24.9,966.3,Drought Risk,Rayalaseema Anantapur 2017
2017-05-17,40.9,42.0,0.3,26.3,966.7,Drought Risk,Rayalaseema Anantapur 2017
2017-05-18,40.8,43.0,1.8,21.3,967.6,Drought Risk,Rayalaseema Anantapur 2017
2017-05-19,39.7,44.0,0.0,25.9,969.0,Drought Risk,Rayalaseema Anantapur 2017
2017-05-20,39.0,40.0,0.5,23.0,967.7,Drought Risk,Rayalaseema Anantapur 2017
